fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
1076577639376547846,Referral,378027,India,Gurgaon,,,384,19,,20161228,1482915889,EVENT,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,(not set),,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,1,1,
2452280752507855371,Referral,8104,United States,New York,,,279,15,,20170421,1492798505,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9321992357308939253,Organic Search,365028,United States,not available in demo dataset,94380000,1,386,16,,20170317,1489738419,PAGE,,1,19190000,23190000,GGOEGAWH061348,Google Onesie Green,Apparel, 6M,USD,,,94380000,ORD201703171813,Checkout Confirmation,,/ordercompleted.html,6,1,
450369492992993160,Organic Search,476309,Venezuela,not available in demo dataset,111980000,1,832,42,,20170315,1489646622,PAGE,,,104980000,,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
5648535093836158872,Referral,1841626,United States,not available in demo dataset,65840000,1,1875,51,86,20170711,1499832554,PAGE,,,55960000,,GGOEGDHJ082599,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6656943568001447587,Organic Search,169319,United States,not available in demo dataset,,,184,18,,20160928,1475062692,PAGE,,,28990000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
8831807858692309979,Referral,421269,United States,San Francisco,,,1597,22,,20161017,1476730637,PAGE,,,10390000,,GGOEGACB023699,Yoga Block,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7415472348124710830,Organic Search,66889,United States,not available in demo dataset,,,345,28,,20161124,1480001040,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8546797078055512181,Referral,718343,United States,Sunnyvale,,,850,31,,20161121,1479795867,PAGE,,,10390000,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
0033354111484027939,Organic Search,628006,Germany,not available in demo dataset,,,702,22,,20170506,1494058481,EVENT,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,1,1,
9954147592403417152,Referral,90565,United States,Mountain View,,,430,19,,20161004,1475636994,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
198495006995485746,Direct,38219,United States,New York,,,44,5,,20170401,1491068123,EVENT,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,Home/Gift Cards/,(not set),,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,1,1,
6820861913749013105,Referral,190215,United States,Mountain View,,,211,12,,20161004,1475615166,PAGE,,,31990000,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
9392777155254383554,Referral,535736,United States,New York,280800000,1,536,11,,20161118,1479487643,PAGE,,10,11190000,116400000,GGOEGBCR024399,Google Lunch Bag,Bags,Single Option Only,USD,,,280800000,ORD201611181853,Checkout Confirmation,,/ordercompleted.html,6,1,
1886041520212529036,Organic Search,1268726,United States,not available in demo dataset,,,1298,33,,20161105,1478401361,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8431948372603091644,Paid Search,764573,United States,not available in demo dataset,,,832,18,,20160822,1471891889,PAGE,,,25990000,,GGOEGAAX0752,Google Youth Tee Fruit Games Pineapple,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
411716527312749253,Referral,668478,Canada,Toronto,,,1158,42,,20170306,1488824381,EVENT,,,1200000,,GGOEGODR017799,Recycled Mouse Pad,Home/Office/Office Other/,(not set),,,,,,Other | Office | Google Merchandise Store,,/google+redesign/,1,1,
9515003952216180016,Referral,841928,United States,Mountain View,,,854,26,,20161218,1482102448,PAGE,,,47990000,,GGOEGESB015199,Google Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
2763692800086281915,Referral,295768,United States,Mountain View,,,381,25,,20160920,1474388414,EVENT,,,18390000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Apparel/Headgear/,(not set),,,,,,Headgear,,/google+redesign/,1,1,
229738108093221604,Referral,348428,United States,Mountain View,33780000,1,1059,32,,20170307,1488915926,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6277147242930237678,Referral,70423,Ireland,Dublin,,,129,6,,20170601,1496333928,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9672097680372886188,Referral,691105,United States,Mountain View,,,715,10,,20170126,1485459375,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
379075858210159530,Referral,410478,United States,not available in demo dataset,,,505,10,,20170205,1486304503,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0876622834480671437,Referral,552390,United States,Mountain View,94140000,1,1134,33,,20170423,1493003183,PAGE,,,10390000,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
1896515886947157788,Direct,0,Slovakia,not available in demo dataset,,,218,8,,20160810,1470875819,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4176503250152144919,Referral,431536,United States,Mountain View,,,432,7,,20161108,1478643950,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/store.html,0,1,
8018260062222983485,Direct,284408,United States,not available in demo dataset,353000000,1,306,17,,20170224,1487999726,PAGE,,,149000000,,GGOENEBQ081599,Nest® Cam Outdoor Security Camera - CA,Nest-Canada,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
814982269553563510,Organic Search,195265,United States,Chicago,,,217,13,,20170222,1487791469,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,
4691971393212178659,Direct,157064,Philippines,not available in demo dataset,,,183,6,,20160804,1470380108,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/store.html,0,1,
3842974205360520287,Direct,3210215,United States,Mountain View,386700000,1,3210,33,,20160806,1470471835,PAGE,,2,16790000,34195384,GGOEGAER035513,Google Men's Vintage Tank,(not set), SM,USD,,,386700000,ORD20160806927,Checkout Confirmation,,/ordercompleted.html,6,1,
1201772186438053316,Organic Search,631259,United States,not available in demo dataset,,,686,16,,20160814,1471176634,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/store.html,0,1,
7223412266143012342,Referral,37438,United States,not available in demo dataset,,,44,4,,20170306,1488833926,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4256984865113453273,Referral,99444,France,not available in demo dataset,,,127,11,,20160928,1475077559,PAGE,,,97990000,,GGOEGEFQ071399,Google Phone Sanitizer,Home/Electronics/Electronics Accessories/,(not set),,,,,,Electronics Accessories,,/google+redesign/,2,1,
4486696429468688115,Social,243438,United States,Dallas,,,562,7,,20170228,1488301368,PAGE,,,50000000,,GGOEGGCX056499,Gift Card - $50.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
756705437900480734,Organic Search,34431,United Kingdom,not available in demo dataset,,,82,5,,20161214,1481725024,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9441031549900042682,Referral,197930,United States,New York,963550000,1,2008,63,,20170515,1494861519,PAGE,,,10390000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
1759779356678951325,Direct,729997,United States,Chicago,268530000,1,910,39,,20161027,1477587455,PAGE,,,24750000,,GGOEGGOA017399,Maze Pen,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
9469749374834804715,Referral,298186,United States,Mountain View,225380000,1,1921,32,,20161221,1482315718,PAGE,,,17590000,,GGOEGAAX0681,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0451759705684693667,Direct,886323,United States,not available in demo dataset,,,886,14,,20161126,1480148574,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
9372282017263130057,Referral,2396705,United States,New York,,,2756,79,,20160923,1474663930,PAGE,,,1200000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/,(not set),USD,,,,,Accessories,,/google+redesign/,0,1,
7947262115800453109,Direct,2667359,United States,not available in demo dataset,,,2682,34,,20170522,1495515675,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
1587213150661143770,Referral,295287,United States,San Jose,156000000,1,316,15,,20161219,1482182233,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2502714594086633270,Referral,645042,Indonesia,Jakarta,,,1179,36,,20161021,1477110676,PAGE,,,1200000,,GGOEGODR017799,Recycled Mouse Pad,Home/Office/Office Other/,(not set),USD,,,,,Other | Office | Google Merchandise Store,,/google+redesign/,0,1,
1023615951662839630,Referral,120382,Taiwan,not available in demo dataset,107910000,1,398,32,,20160921,1474522425,PAGE,,,19190000,,GGOEGAAX0612,Google Onesie Royal Blue,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
9399929884540165457,Referral,69572,United States,Sunnyvale,,,528,17,75,20170719,1500524374,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1086712461335014379,Direct,412079,United States,New York,,,459,18,,20160829,1472499126,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
796909667382557322,Referral,47037,Japan,not available in demo dataset,,,71,6,,20160927,1474979631,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
7830556395195065711,Referral,584939,United States,Mountain View,307000000,1,585,11,,20170625,1498419645,PAGE,,2,149000000,307000000,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,307000000,ORD201706251451,Checkout Confirmation,,/ordercompleted.html,6,1,
7392488026050006585,Referral,490017,United States,San Francisco,838000000,1,1125,36,,20161121,1479763248,PAGE,,,18390000,,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8252213837329495375,Referral,15012,United States,New York,,,78,8,,20160929,1475168981,PAGE,,,37990000,,GGOEGEHQ072599,Google 4400mAh Power Bank,Home/Electronics/Power/,(not set),USD,,,,,Power,,/google+redesign/,0,1,
6926784689598695134,Direct,118282,United States,Mountain View,171950000,1,417,14,,20170217,1487370622,EVENT,,3,41990000,,GGOEGXXX0845,BLM Sweatshirt,${escCatTitle},(not set),USD,,,,,BLM Sweatshirt,,/google+redesign/,3,1,
4636052301667930460,Organic Search,1820498,Venezuela,not available in demo dataset,,,4261,195,,20170320,1490065543,PAGE,,,49980000,,GGOEGAEJ030717,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel, 2XL,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
9152155335060859016,Organic Search,776980,United States,not available in demo dataset,,,1342,46,,20160818,1471569544,PAGE,,,25990000,,GGOEGAAX0756,Google Youth Tee Fruit Games Lemon,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
5431300660998226561,Organic Search,757943,United States,San Diego,,,758,21,,20160903,1472927248,PAGE,,,31990000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
2880738684136315898,Direct,0,United States,not available in demo dataset,,,60,3,,20170120,1484959699,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2546238283063147050,Direct,40267,United States,New York,,,40,2,,20160817,1471450434,PAGE,,,25990000,,GGOEGAAX0754,Google Youth Tee Fruit Games Banana,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
0008543502700911746,Referral,1021671,United States,New York,30730000,1,1022,48,,20161220,1482259559,PAGE,,1,7190000,8690000,GGOEGFQB013799,Compact Selfie Stick,Lifestyle,Single Option Only,USD,,,30730000,ORD201612203157,Checkout Confirmation,,/ordercompleted.html,6,1,
1012363918031449847,Direct,1474325,United States,Los Angeles,1101000000,1,1522,16,,20170207,1486510446,PAGE,,,299000000,,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware, BLUE,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
2270334505045753954,Direct,57577,United States,not available in demo dataset,89870000,2,3125,144,,20161117,1479403765,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4997350941469741691,Direct,432424,United States,Palo Alto,126000000,1,474,17,,20170124,1485282566,PAGE,,,17590000,,GGOEGAAX0599,Google Women's Short Sleeve Performance Tee Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8018628069251923137,Referral,4565683,United States,Mountain View,,,5014,76,,20161202,1480717612,EVENT,,,7190000,,GGOEGDWC020199,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,(not set),,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,1,1,
3596038955915236456,Referral,315797,United States,New York,,,2104,46,,20170610,1497114810,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,
9013393906222895064,Direct,572214,Canada,Toronto,,,759,42,,20160927,1474979476,PAGE,,,4500000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
0367699875055542808,Referral,2092192,United States,Austin,,,2347,14,,20170612,1497294257,PAGE,,,23190000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Clearance Sale/,(not set),USD,,,,,Clearance Sale,,/store.html,0,1,
4938394867462913976,Organic Search,407961,Italy,not available in demo dataset,,,413,31,,20160819,1471609784,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Kids/,(not set),USD,,,,,Kids,,/google+redesign/,0,1,
4314207501647697688,Direct,1267887,United States,Sunnyvale,150000000,1,1289,33,,20161122,1479878514,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
3182046558551540109,Direct,107677,United States,Chicago,487970000,1,137,9,,20160813,1471101159,PAGE,,,19160000,,GGOEGOLC013299,Spiral Notebook and Pen Set,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
350470001467676835,Organic Search,17867,New Zealand,not available in demo dataset,,,55,5,,20170223,1487921649,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7656166664902363407,Referral,1186044,United States,Mountain View,,,1347,11,,20170501,1493663618,EVENT,,,87990000,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},(not set),USD,,,,,Google Men's Watershed Full Zip Hoodie Grey,,/google+redesign/,3,1,
0436812188845417086,Paid Search,76832,United States,not available in demo dataset,,,241,5,,20160815,1471326986,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4016720657041275242,Organic Search,39773,United States,not available in demo dataset,,,201,12,,20160809,1470800666,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
6355310307514605525,Referral,396517,United States,not available in demo dataset,,,692,21,,20170423,1493006715,PAGE,,,10390000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/store.html,0,1,
9308921605501425564,Affiliates,112770,Canada,not available in demo dataset,,,124,9,,20160818,1471540100,PAGE,,,25990000,,GGOEGAAX0753,Google Youth Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
867296419046601844,Social,54142,United States,not available in demo dataset,,,710,23,,20170130,1485834979,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0525783615205406169,Organic Search,30237,Canada,not available in demo dataset,,,30,5,,20161003,1475507637,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
1024805847071570490,Organic Search,192157,United States,not available in demo dataset,,,1539,12,,20170626,1498514258,PAGE,,,10390000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
2008213772452865028,Organic Search,379450,United States,not available in demo dataset,,,379,8,,20160806,1470497709,PAGE,,,28990000,,GGOEGHPA002910,Google Trucker Hat,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
9272500507842352939,Referral,75858,United States,Mountain View,,,132,8,,20160822,1471896933,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
9809252473381986739,Organic Search,652771,United States,Mountain View,,,653,13,,20160830,1472588229,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4923243433046835289,Direct,1250502,United States,New York,364640000,1,2765,143,,20160915,1473954786,PAGE,,,3190000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
8805061080692436416,Paid Search,1115891,United States,San Jose,,,1118,13,,20160922,1474604043,PAGE,,,104990000,,GGOEGEVB071299,Digital Lightshow Smart Speaker and Notification Center,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
0934405799760909590,Referral,39583,United States,Seattle,,,109,7,,20160907,1473281681,PAGE,,,74390000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
2083077090181169363,Referral,65126,United States,San Francisco,,,95,9,,20161206,1481068313,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0288478011259077136,Direct,111123,United States,Santa Clara,,,1861,13,,20161003,1475518855,PAGE,,,33990000,,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles and Tumblers,,/google+redesign/,0,1,
8616679195195371050,Organic Search,70340,Canada,not available in demo dataset,,,168,8,1,20170728,1501311206,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9433654904714960520,Referral,123139,United Kingdom,London,,,241,16,,20161006,1475771311,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's-Performance Wear,,/google+redesign/,0,1,
0052757360225662149,Organic Search,1205281,United States,not available in demo dataset,72150000,1,1504,21,,20170410,1491855737,PAGE,,,13290000,,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel, SM,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
9303246385972775703,Referral,120616,United States,Mountain View,,,230,10,,20160812,1471031694,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
204432560996665044,Organic Search,354878,Mexico,not available in demo dataset,,,463,19,,20160816,1471388993,PAGE,,,26990000,,GGOEGAAX0757,Google Adult Tee Fruit Games Dragonfruit,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
4532703240526510583,Direct,899919,Malta,not available in demo dataset,,,1105,26,,20160930,1475274715,PAGE,,,4500000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
1931779770225237330,Direct,493326,United States,San Francisco,150000000,1,493,22,,20161205,1480960884,PAGE,,1,149000000,150000000,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,150000000,ORD201612052981,Checkout Confirmation,,/ordercompleted.html,6,1,
3231382868387058060,Display,8682,United States,not available in demo dataset,,,19,3,,20170214,1487132000,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4636052301667930460,Organic Search,1878560,Venezuela,not available in demo dataset,,,4261,195,,20170320,1490065543,PAGE,,,49980000,,GGOEYAEB031414,YouTube Men's 3/4 Sleeve Henley,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
4615176639539455551,Referral,255989,United States,Mountain View,66360000,1,769,34,,20161003,1475538863,PAGE,,,1200000,,GGOEGODR017799,Recycled Mouse Pad,Home/Accessories/,(not set),USD,,,,,Accessories,,/google+redesign/,0,1,
1978955867836960002,Organic Search,537028,United States,not available in demo dataset,,,537,24,,20170324,1490417146,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
244535803596038100,Organic Search,1280197,Canada,Toronto,1002590000,1,1453,44,,20160928,1475077100,PAGE,,,49900000,,GGOEGESC014099,Rocket Flashlight,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
8518740059623315737,Referral,1412014,United States,Ann Arbor,,,1560,53,,20160812,1471032692,PAGE,,,17580000,,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
4174592049515889528,Direct,136320,Singapore,(not set),,,3020,12,,20170514,1494817004,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3657852711972241133,Organic Search,74922,United States,New York,,,102,4,,20170521,1495411525,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
